NO,Nilai,Kurs Jual,Kurs Beli,Tanggal
2975,1,8973,8883,10/29/2010
2976,1,8983,8893,10/28/2010
2977,1,8973,8883,10/27/2010
2978,1,8958,8868,10/26/2010
2979,1,8972,8882,10/25/2010
2980,1,8981,8891,10/22/2010
2981,1,8977,8887,10/21/2010
2982,1,8985,8895,10/20/2010
2983,1,8974,8884,10/19/2010
2984,1,8974,8884,10/18/2010
2985,1,8968,8878,10/15/2010
2986,1,8966,8876,10/14/2010
2987,1,8972,8882,10/13/2010
2988,1,8974,8884,10/12/2010
2989,1,8970,8880,10/11/2010
2990,1,8967,8877,10/8/2010
2991,1,8972,8882,10/7/2010
2992,1,8967,8877,10/6/2010
2993,1,8992,8902,10/5/2010
2994,1,8967,8877,10/4/2010
2995,1,8966,8876,10/1/2010
2996,1,8969,8879,9/30/2010
2997,1,8988,8898,9/29/2010
2998,1,8997,8907,9/28/2010
2999,1,8996,8906,9/27/2010
3000,1,9003,8913,9/24/2010
3001,1,8998,8908,9/23/2010
3002,1,8996,8906,9/22/2010
3003,1,9013,8923,9/21/2010
3004,1,9024,8934,9/20/2010
3005,1,9030,8940,9/17/2010
3006,1,9025,8935,9/16/2010
3007,1,9018,8928,9/15/2010
3008,1,8999,8909,9/14/2010
3009,1,9061,8971,9/8/2010
3010,1,9056,8966,9/7/2010
3011,1,9034,8944,9/6/2010
3012,1,9057,8967,9/3/2010
3013,1,9053,8963,9/2/2010
3014,1,9079,8989,9/1/2010
3015,1,9086,8996,8/31/2010
3016,1,9050,8960,8/30/2010
3017,1,9035,8945,8/27/2010
3018,1,9029,8939,8/26/2010
3019,1,9021,8931,8/25/2010
3020,1,9019,8929,8/24/2010
3021,1,9023,8933,8/23/2010
3022,1,9010,8920,8/20/2010
3023,1,9012,8922,8/19/2010
3024,1,9014,8924,8/18/2010
3025,1,9033,8943,8/16/2010
3026,1,9035,8945,8/13/2010
3027,1,9052,8962,8/12/2010
3028,1,9011,8921,8/11/2010
3029,1,8998,8908,8/10/2010
3030,1,8977,8887,8/9/2010
3031,1,8987,8897,8/6/2010
3032,1,9001,8911,8/5/2010
3033,1,8990,8900,8/4/2010
3034,1,8986,8896,8/3/2010
3035,1,8983,8893,8/2/2010
3036,1,8997,8907,7/30/2010
3037,1,9047,8957,7/29/2010
3038,1,9068,8978,7/28/2010
3039,1,9059,8969,7/27/2010
3040,1,9085,8995,7/26/2010
3041,1,9100,9010,7/23/2010
3042,1,9114,9024,7/22/2010
3043,1,9097,9007,7/21/2010
3044,1,9103,9013,7/20/2010
3045,1,9121,9031,7/19/2010
3046,1,9093,9003,7/16/2010
3047,1,9092,9002,7/15/2010
3048,1,9093,9003,7/14/2010
3049,1,9101,9011,7/13/2010
3050,1,9095,9005,7/12/2010
3051,1,9109,9019,7/9/2010
3052,1,9115,9025,7/8/2010
3053,1,9119,9029,7/7/2010
3054,1,9133,9043,7/6/2010
3055,1,9105,9015,7/5/2010
3056,1,9093,9003,7/2/2010
3057,1,9139,9049,7/1/2010
3058,1,9128,9038,6/30/2010
3059,1,9078,8988,6/29/2010
3060,1,9085,8995,6/28/2010
3061,1,9095,9005,6/25/2010
3062,1,9088,8998,6/24/2010
3063,1,9100,9010,6/23/2010
3064,1,9078,8988,6/22/2010
3065,1,9060,8970,6/21/2010
3066,1,9181,9089,6/18/2010
3067,1,9213,9121,6/17/2010
3068,1,9206,9114,6/16/2010
3069,1,9225,9133,6/15/2010
3070,1,9230,9138,6/14/2010
3071,1,9246,9154,6/11/2010
3072,1,9296,9204,6/10/2010
3073,1,9284,9192,6/9/2010
3074,1,9311,9219,6/8/2010
3075,1,9341,9249,6/7/2010
3076,1,9250,9158,6/4/2010
3077,1,9236,9144,6/3/2010
3078,1,9281,9189,6/2/2010
3079,1,9256,9164,6/1/2010
3080,1,9226,9134,5/31/2010
3081,1,9385,9291,5/27/2010
3082,1,9420,9326,5/26/2010
3083,1,9382,9288,5/25/2010
3084,1,9315,9223,5/24/2010
3085,1,9382,9288,5/21/2010
3086,1,9251,9159,5/20/2010
3087,1,9214,9122,5/19/2010
3088,1,9179,9087,5/18/2010
3089,1,9191,9099,5/17/2010
3090,1,9139,9049,5/14/2010
3091,1,9161,9069,5/12/2010
3092,1,9118,9028,5/11/2010
3093,1,9166,9074,5/10/2010
3094,1,9339,9247,5/7/2010
3095,1,9251,9159,5/6/2010
3096,1,9098,9008,5/5/2010
3097,1,9062,8972,5/4/2010
3098,1,9075,8985,5/3/2010
3099,1,9057,8967,4/30/2010
3100,1,9067,8977,4/29/2010
3101,1,9068,8978,4/28/2010
3102,1,9058,8968,4/27/2010
3103,1,9046,8956,4/26/2010
3104,1,9061,8971,4/23/2010
3105,1,9072,8982,4/22/2010
3106,1,9052,8962,4/21/2010
3107,1,9073,8983,4/20/2010
3108,1,9091,9001,4/19/2010
3109,1,9063,8973,4/16/2010
3110,1,9049,8959,4/15/2010
3111,1,9054,8964,4/14/2010
3112,1,9065,8975,4/13/2010
3113,1,9048,8958,4/12/2010
3114,1,9094,9004,4/9/2010
3115,1,9109,9019,4/8/2010
3116,1,9082,8992,4/7/2010
3117,1,9090,9000,4/6/2010
3118,1,9100,9010,4/5/2010
3119,1,9120,9030,4/1/2010
3120,1,9161,9069,3/31/2010
3121,1,9115,9025,3/30/2010
3122,1,9135,9045,3/29/2010
3123,1,9182,9090,3/26/2010
3124,1,9184,9092,3/25/2010
3125,1,9166,9074,3/24/2010
3126,1,9165,9073,3/23/2010
3127,1,9162,9070,3/22/2010
3128,1,9171,9079,3/19/2010
3129,1,9166,9074,3/18/2010
3130,1,9195,9103,3/17/2010
3131,1,9221,9129,3/15/2010
3132,1,9229,9137,3/12/2010
3133,1,9231,9139,3/11/2010
3134,1,9234,9142,3/10/2010
3135,1,9244,9152,3/9/2010
3136,1,9246,9154,3/8/2010
3137,1,9311,9219,3/5/2010
3138,1,9311,9219,3/4/2010
3139,1,9323,9231,3/3/2010
3140,1,9321,9229,3/2/2010
3141,1,9360,9266,3/1/2010
3142,1,9382,9288,2/25/2010
3143,1,9368,9274,2/24/2010
3144,1,9365,9271,2/23/2010
3145,1,9338,9246,2/22/2010
3146,1,9405,9311,2/19/2010
3147,1,9372,9278,2/18/2010
3148,1,9326,9234,2/17/2010
3149,1,9384,9290,2/16/2010
3150,1,9387,9293,2/15/2010
3151,1,9418,9324,2/12/2010
3152,1,9407,9313,2/11/2010
3153,1,9397,9303,2/10/2010
3154,1,9435,9341,2/9/2010
3155,1,9460,9366,2/8/2010
3156,1,9440,9346,2/5/2010
3157,1,9372,9278,2/4/2010
3158,1,9392,9298,2/3/2010
3159,1,9417,9323,2/2/2010
3160,1,9442,9348,2/1/2010
3161,1,9412,9318,1/29/2010
3162,1,9455,9361,1/28/2010
3163,1,9427,9333,1/27/2010
3164,1,9362,9268,1/26/2010
3165,1,9387,9293,1/25/2010
3166,1,9435,9341,1/22/2010
3167,1,9366,9272,1/21/2010
3168,1,9321,9229,1/20/2010
3169,1,9271,9179,1/19/2010
3170,1,9276,9184,1/18/2010
3171,1,9251,9159,1/15/2010
3172,1,9196,9104,1/14/2010
3173,1,9226,9134,1/13/2010
3174,1,9231,9139,1/12/2010
3175,1,9176,9084,1/11/2010
3176,1,9286,9194,1/8/2010
3177,1,9274,9182,1/7/2010
3178,1,9355,9261,1/6/2010
3179,1,9355,9261,1/5/2010
3180,1,9377,9283,1/4/2010
3181,1,9447,9353,12/31/2009
3182,1,9480,9386,12/30/2009
3183,1,9492,9398,12/29/2009
3184,1,9487,9393,12/28/2009
3185,1,9553,9457,12/23/2009
3186,1,9553,9457,12/22/2009
3187,1,9545,9451,12/21/2009
3188,1,9532,9438,12/17/2009
3189,1,9527,9433,12/16/2009
3190,1,9519,9425,12/15/2009
3191,1,9507,9413,12/14/2009
3192,1,9489,9395,12/11/2009
3193,1,9482,9388,12/10/2009
3194,1,9517,9423,12/9/2009
3195,1,9495,9401,12/8/2009
3196,1,9502,9408,12/7/2009
3197,1,9483,9389,12/4/2009
3198,1,9492,9398,12/3/2009
3199,1,9463,9369,12/2/2009
3200,1,9532,9438,12/1/2009
3201,1,9527,9433,11/30/2009
3202,1,9460,9366,11/26/2009
3203,1,9507,9413,11/25/2009
3204,1,9545,9451,11/24/2009
3205,1,9515,9421,11/23/2009
3206,1,9629,9533,11/20/2009
3207,1,9517,9423,11/19/2009
3208,1,9472,9378,11/18/2009
3209,1,9452,9358,11/17/2009
3210,1,9395,9301,11/16/2009
3211,1,9462,9368,11/13/2009
3212,1,9450,9356,11/12/2009
3213,1,9467,9373,11/11/2009
3214,1,9499,9405,11/10/2009
3215,1,9467,9373,11/9/2009
3216,1,9522,9428,11/6/2009
3217,1,9554,9458,11/5/2009
3218,1,9653,9557,11/4/2009
3219,1,9593,9497,11/3/2009
3220,1,9658,9562,11/2/2009
3221,1,9593,9497,10/30/2009
3222,1,9733,9637,10/29/2009
3223,1,9643,9547,10/28/2009
3224,1,9613,9517,10/27/2009
3225,1,9470,9376,10/26/2009
3226,1,9535,9441,10/23/2009
3227,1,9527,9433,10/22/2009
3228,1,9522,9428,10/21/2009
3229,1,9412,9318,10/20/2009
3230,1,9524,9430,10/19/2009
3231,1,9407,9313,10/16/2009
3232,1,9339,9247,10/15/2009
3233,1,9427,9333,10/14/2009
3234,1,9492,9398,10/13/2009
3235,1,9537,9443,10/12/2009
3236,1,9468,9374,10/9/2009
3237,1,9415,9321,10/8/2009
3238,1,9503,9409,10/7/2009
3239,1,9510,9416,10/6/2009
3240,1,9623,9527,10/5/2009
3241,1,9694,9598,10/2/2009
3242,1,9673,9577,10/1/2009
3243,1,9729,9633,9/30/2009
3244,1,9754,9656,9/29/2009
3245,1,9769,9671,9/28/2009
3246,1,9758,9660,9/25/2009
3247,1,9692,9596,9/24/2009
3248,1,9628,9532,9/17/2009
3249,1,9879,9781,9/16/2009
3250,1,9986,9886,9/15/2009
3251,1,10008,9908,9/14/2009
3252,1,9970,9870,9/11/2009
3253,1,9984,9884,9/10/2009
3254,1,9975,9875,9/9/2009
3255,1,10088,9988,9/8/2009
3256,1,10120,10020,9/7/2009
3257,1,10189,10087,9/4/2009
3258,1,10201,10099,9/3/2009
3259,1,10206,10104,9/2/2009
3260,1,10171,10069,9/1/2009
3261,1,10110,10010,8/31/2009
3262,1,10151,10049,8/28/2009
3263,1,10196,10094,8/27/2009
3264,1,10085,9985,8/26/2009
3265,1,10060,9960,8/25/2009
3266,1,10026,9926,8/24/2009
3267,1,10078,9978,8/21/2009
3268,1,10140,10040,8/20/2009
3269,1,10050,9950,8/19/2009
3270,1,10030,9930,8/18/2009
3271,1,9980,9880,8/14/2009
3272,1,10000,9900,8/13/2009
3273,1,9990,9890,8/12/2009
3274,1,9995,9895,8/11/2009
3275,1,9970,9870,8/10/2009
3276,1,9970,9870,8/7/2009
3277,1,9944,9846,8/6/2009
3278,1,9937,9839,8/5/2009
3279,1,9899,9801,8/4/2009
3280,1,9939,9841,8/3/2009
3281,1,9970,9870,7/31/2009
3282,1,10040,9940,7/30/2009
3283,1,10025,9925,7/29/2009
3284,1,10020,9920,7/28/2009
3285,1,10028,9928,7/27/2009
3286,1,10045,9945,7/24/2009
3287,1,10113,10013,7/23/2009
3288,1,10115,10015,7/22/2009
3289,1,10100,10000,7/21/2009
3290,1,10231,10129,7/17/2009
3291,1,10140,10040,7/16/2009
3292,1,10211,10109,7/15/2009
3293,1,10271,10169,7/14/2009
3294,1,10241,10139,7/13/2009
3295,1,10198,10096,7/10/2009
3296,1,10251,10149,7/9/2009
3297,1,10291,10189,7/7/2009
3298,1,10281,10179,7/6/2009
3299,1,10306,10204,7/3/2009
3300,1,10216,10114,7/2/2009
3301,1,10306,10204,7/1/2009
3302,1,10276,10174,6/30/2009
3303,1,10286,10184,6/29/2009
3304,1,10181,10079,6/26/2009
3305,1,10343,10241,6/25/2009
3306,1,10487,10383,6/24/2009
3307,1,10490,10386,6/23/2009
3308,1,10427,10323,6/22/2009
3309,1,10427,10323,6/19/2009
3310,1,10319,10217,6/18/2009
3311,1,10301,10199,6/17/2009
3312,1,10241,10139,6/16/2009
3313,1,10186,10084,6/15/2009
3314,1,10156,10054,6/12/2009
3315,1,10103,10003,6/11/2009
3316,1,10084,9984,6/10/2009
3317,1,10126,10026,6/9/2009
3318,1,10035,9935,6/8/2009
3319,1,10089,9989,6/5/2009
3320,1,10214,10112,6/4/2009
3321,1,10281,10179,6/3/2009
3322,1,10301,10199,6/2/2009
3323,1,10314,10212,6/1/2009
3324,1,10392,10288,5/29/2009
3325,1,10432,10328,5/28/2009
3326,1,10372,10268,5/27/2009
3327,1,10383,10279,5/26/2009
3328,1,10339,10237,5/25/2009
3329,1,10316,10214,5/22/2009
3330,1,10427,10323,5/20/2009
3331,1,10412,10308,5/19/2009
3332,1,10532,10428,5/18/2009
3333,1,10445,10341,5/15/2009
3334,1,10494,10390,5/14/2009
3335,1,10376,10272,5/13/2009
3336,1,10464,10360,5/12/2009
3337,1,10360,10256,5/11/2009
3338,1,10467,10363,5/8/2009
3339,1,10412,10308,5/7/2009
3340,1,10558,10452,5/6/2009
3341,1,10467,10363,5/5/2009
3342,1,10537,10433,5/4/2009
3343,1,10708,10602,5/1/2009
3344,1,10767,10659,4/30/2009
3345,1,10913,10805,4/29/2009
3346,1,10894,10786,4/28/2009
3347,1,10884,10776,4/27/2009
3348,1,10872,10764,4/24/2009
3349,1,10995,10885,4/23/2009
3350,1,10892,10784,4/22/2009
3351,1,10904,10796,4/21/2009
3352,1,10804,10696,4/20/2009
3353,1,10754,10646,4/17/2009
3354,1,10748,10642,4/16/2009
3355,1,10934,10826,4/15/2009
3356,1,11036,10926,4/14/2009
3357,1,11181,11069,4/13/2009
3358,1,11437,11323,4/8/2009
3359,1,11437,11323,4/7/2009
3360,1,11402,11288,4/6/2009
3361,1,11454,11340,4/3/2009
3362,1,11619,11503,4/2/2009
3363,1,11678,11562,4/1/2009
3364,1,11633,11517,3/31/2009
3365,1,11588,11472,3/30/2009
3366,1,11552,11438,3/27/2009
3367,1,11588,11472,3/25/2009
3368,1,11492,11378,3/24/2009
3369,1,11819,11701,3/23/2009
3370,1,11892,11774,3/20/2009
3371,1,11960,11840,3/19/2009
3372,1,12039,11919,3/18/2009
3373,1,12018,11898,3/17/2009
3374,1,12040,11920,3/16/2009
3375,1,12050,11930,3/13/2009
3376,1,12040,11920,3/12/2009
3377,1,11899,11781,3/11/2009
3378,1,12100,11980,3/10/2009
3379,1,12125,12005,3/6/2009
3380,1,12085,11965,3/5/2009
3381,1,12093,11973,3/4/2009
3382,1,12080,11960,3/3/2009
3383,1,12083,11963,3/2/2009
3384,1,12040,11920,2/27/2009
3385,1,12035,11915,2/26/2009
3386,1,11995,11875,2/25/2009
3387,1,11998,11878,2/24/2009
3388,1,12010,11890,2/23/2009
3389,1,12048,11928,2/20/2009
3390,1,12035,11915,2/19/2009
3391,1,11985,11865,2/18/2009
3392,1,11960,11840,2/17/2009
3393,1,11930,11812,2/16/2009
3394,1,11844,11726,2/13/2009
3395,1,11925,11807,2/12/2009
3396,1,11909,11791,2/11/2009
3397,1,11834,11716,2/10/2009
3398,1,11759,11641,2/9/2009
3399,1,11809,11691,2/6/2009
3400,1,11847,11729,2/5/2009
3401,1,11743,11627,2/4/2009
3402,1,11778,11660,2/3/2009
3403,1,11759,11641,2/2/2009
3404,1,11412,11298,1/30/2009
3405,1,11387,11273,1/29/2009
3406,1,11408,11294,1/28/2009
3407,1,11331,11219,1/27/2009
3408,1,11360,11246,1/23/2009
3409,1,11267,11155,1/22/2009
3410,1,11291,11179,1/21/2009
3411,1,11286,11174,1/20/2009
3412,1,11219,11107,1/19/2009
3413,1,11225,11113,1/16/2009
3414,1,11249,11137,1/15/2009
3415,1,11224,11112,1/14/2009
3416,1,11277,11165,1/13/2009
3417,1,11176,11064,1/12/2009
3418,1,11105,10995,1/9/2009
3419,1,10995,10885,1/8/2009
3420,1,10917,10809,1/7/2009
3421,1,11105,10995,1/6/2009
3422,1,11005,10895,1/5/2009
3423,1,11005,10895,12/31/2008
3424,1,11005,10895,12/30/2008
3425,1,11206,11094,12/24/2008
3426,1,11080,10970,12/23/2008
3427,1,11105,10995,12/22/2008
3428,1,11055,10945,12/19/2008
3429,1,11005,10895,12/18/2008
3430,1,11005,10895,12/17/2008
3431,1,11130,11020,12/16/2008
3432,1,11156,11044,12/15/2008
3433,1,11105,10995,12/12/2008
3434,1,11105,10995,12/11/2008
3435,1,10939,10831,12/10/2008
3436,1,11420,11306,12/9/2008
3437,1,11960,11840,12/5/2008
3438,1,12135,12015,12/4/2008
3439,1,12186,12064,12/3/2008
3440,1,12362,12238,12/2/2008
3441,1,12285,12163,12/1/2008
3442,1,12212,12090,11/28/2008
3443,1,12275,12153,11/27/2008
3444,1,12462,12338,11/26/2008
3445,1,12462,12338,11/25/2008
3446,1,12462,12338,11/24/2008
3447,1,12362,12238,11/21/2008
3448,1,12291,12169,11/20/2008
3449,1,12017,11897,11/19/2008
3450,1,11985,11865,11/18/2008
3451,1,11895,11777,11/17/2008
3452,1,11842,11724,11/14/2008
3453,1,11973,11853,11/13/2008
3454,1,11579,11463,11/12/2008
3455,1,11219,11107,11/11/2008
3456,1,11055,10945,11/10/2008
3457,1,11166,11054,11/7/2008
3458,1,11153,11043,11/6/2008
3459,1,10975,10865,11/5/2008
3460,1,11158,11046,11/4/2008
3461,1,10854,10746,11/3/2008
3462,1,11050,10940,10/31/2008
3463,1,10653,10547,10/30/2008
3464,1,10955,10845,10/29/2008
3465,1,11802,11684,10/28/2008
3466,1,10367,10263,10/27/2008
3467,1,10013,9913,10/24/2008
3468,1,9980,9880,10/23/2008
3469,1,9929,9831,10/22/2008
3470,1,9853,9755,10/21/2008
3471,1,9854,9756,10/20/2008
3472,1,9834,9736,10/17/2008
3473,1,9870,9772,10/16/2008
3474,1,9821,9723,10/15/2008
3475,1,9757,9659,10/14/2008
3476,1,9914,9816,10/13/2008
3477,1,9699,9603,10/10/2008
3478,1,9673,9577,10/9/2008
3479,1,9641,9545,10/8/2008
3480,1,9705,9609,10/7/2008
3481,1,9603,9507,10/6/2008
3482,1,9425,9331,9/26/2008
3483,1,9421,9327,9/25/2008
3484,1,9377,9283,9/24/2008
3485,1,9386,9292,9/23/2008
3486,1,9376,9282,9/22/2008
3487,1,9427,9333,9/19/2008
3488,1,9461,9367,9/18/2008
3489,1,9435,9341,9/17/2008
3490,1,9517,9423,9/16/2008
3491,1,9500,9406,9/15/2008
3492,1,9492,9398,9/12/2008
3493,1,9485,9391,9/11/2008
3494,1,9372,9278,9/10/2008
3495,1,9402,9308,9/9/2008
3496,1,9330,9238,9/8/2008
3497,1,9376,9282,9/5/2008
3498,1,9254,9162,9/4/2008
3499,1,9265,9173,9/3/2008
3500,1,9238,9146,9/2/2008
3501,1,9209,9117,9/1/2008
3502,1,9199,9107,8/29/2008
3503,1,9203,9111,8/28/2008
3504,1,9211,9119,8/27/2008
3505,1,9225,9133,8/26/2008
3506,1,9203,9111,8/25/2008
3507,1,9192,9100,8/22/2008
3508,1,9189,9097,8/21/2008
3509,1,9223,9131,8/20/2008
3510,1,9237,9145,8/19/2008
3511,1,9231,9139,8/15/2008
3512,1,9230,9138,8/14/2008
3513,1,9214,9122,8/13/2008
3514,1,9224,9132,8/12/2008
3515,1,9259,9167,8/11/2008
3516,1,9191,9099,8/8/2008
3517,1,9160,9068,8/7/2008
3518,1,9108,9018,8/6/2008
3519,1,9131,9041,8/5/2008
3520,1,9146,9054,8/4/2008
3521,1,9126,9036,8/1/2008
3522,1,9164,9072,7/31/2008
3523,1,9179,9087,7/29/2008
3524,1,9159,9067,7/28/2008
3525,1,9182,9090,7/25/2008
3526,1,9179,9087,7/24/2008
3527,1,9181,9089,7/23/2008
3528,1,9215,9123,7/22/2008
3529,1,9193,9101,7/21/2008
3530,1,9195,9103,7/18/2008
3531,1,9183,9091,7/17/2008
3532,1,9178,9086,7/16/2008
3533,1,9165,9073,7/15/2008
3534,1,9201,9109,7/14/2008
3535,1,9209,9117,7/11/2008
3536,1,9218,9126,7/10/2008
3537,1,9238,9146,7/9/2008
3538,1,9249,9157,7/8/2008
3539,1,9255,9163,7/7/2008
3540,1,9265,9173,7/4/2008
3541,1,9263,9171,7/3/2008
3542,1,9276,9184,7/2/2008
3543,1,9261,9169,7/1/2008
3544,1,9271,9179,6/30/2008
3545,1,9259,9167,6/27/2008
3546,1,9274,9182,6/26/2008
3547,1,9300,9208,6/25/2008
3548,1,9318,9226,6/24/2008
3549,1,9311,9219,6/23/2008
3550,1,9333,9241,6/20/2008
3551,1,9336,9244,6/19/2008
3552,1,9331,9239,6/18/2008
3553,1,9364,9270,6/17/2008
3554,1,9373,9279,6/16/2008
3555,1,9363,9269,6/13/2008
3556,1,9374,9280,6/12/2008
3557,1,9372,9278,6/11/2008
3558,1,9383,9289,6/10/2008
3559,1,9401,9307,6/9/2008
3560,1,9375,9281,6/6/2008
3561,1,9370,9276,6/5/2008
3562,1,9363,9269,6/4/2008
3563,1,9360,9266,6/3/2008
3564,1,9357,9263,6/2/2008
3565,1,9365,9271,5/30/2008
3566,1,9379,9285,5/29/2008
3567,1,9369,9275,5/28/2008
3568,1,9423,9329,5/27/2008
3569,1,9389,9295,5/26/2008
3570,1,9387,9293,5/23/2008
3571,1,9362,9268,5/22/2008
3572,1,9358,9264,5/21/2008
3573,1,9342,9250,5/19/2008
3574,1,9352,9258,5/16/2008
3575,1,9361,9267,5/15/2008
3576,1,9331,9239,5/14/2008
3577,1,9304,9212,5/13/2008
3578,1,9309,9217,5/12/2008
3579,1,9300,9208,5/9/2008
3580,1,9307,9215,5/8/2008
3581,1,9275,9183,5/7/2008
3582,1,9273,9181,5/6/2008
3583,1,9282,9190,5/5/2008
3584,1,9278,9186,5/2/2008
3585,1,9280,9188,4/30/2008
3586,1,9280,9188,4/29/2008
3587,1,9285,9193,4/28/2008
3588,1,9269,9177,4/25/2008
3589,1,9264,9172,4/24/2008
3590,1,9247,9155,4/23/2008
3591,1,9237,9145,4/22/2008
3592,1,9240,9148,4/21/2008
3593,1,9239,9147,4/18/2008
3594,1,9242,9150,4/17/2008
3595,1,9253,9161,4/16/2008
3596,1,9241,9149,4/15/2008
3597,1,9243,9151,4/14/2008
3598,1,9237,9145,4/11/2008
3599,1,9255,9163,4/10/2008
3600,1,9260,9168,4/9/2008
3601,1,9259,9167,4/8/2008
3602,1,9264,9172,4/7/2008
3603,1,9273,9181,4/4/2008
3604,1,9264,9172,4/3/2008
3605,1,9225,9133,4/2/2008
3606,1,9245,9153,4/1/2008
3607,1,9263,9171,3/31/2008
3608,1,9274,9182,3/28/2008
3609,1,9256,9164,3/27/2008
3610,1,9240,9148,3/26/2008
3611,1,9232,9140,3/25/2008
3612,1,9234,9142,3/24/2008
3613,1,9242,9150,3/19/2008
3614,1,9308,9216,3/18/2008
3615,1,9372,9278,3/17/2008
3616,1,9299,9207,3/14/2008
3617,1,9266,9174,3/13/2008
3618,1,9199,9107,3/12/2008
3619,1,9283,9191,3/11/2008
3620,1,9154,9062,3/10/2008
3621,1,9122,9032,3/6/2008
3622,1,9117,9027,3/5/2008
3623,1,9141,9051,3/4/2008
3624,1,9153,9061,3/3/2008
3625,1,9096,9006,2/29/2008
3626,1,9123,9033,2/28/2008
3627,1,9112,9022,2/27/2008
3628,1,9121,9031,2/26/2008
3629,1,9222,9130,2/25/2008
3630,1,9221,9129,2/22/2008
3631,1,9215,9123,2/21/2008
3632,1,9220,9128,2/20/2008
3633,1,9185,9093,2/19/2008
3634,1,9183,9091,2/18/2008
3635,1,9232,9140,2/15/2008
3636,1,9305,9213,2/14/2008
3637,1,9315,9223,2/13/2008
3638,1,9310,9218,2/12/2008
3639,1,9287,9195,2/11/2008
3640,1,9284,9192,2/8/2008
3641,1,9290,9198,2/6/2008
3642,1,9273,9181,2/5/2008
3643,1,9276,9184,2/4/2008
3644,1,9269,9177,2/1/2008
3645,1,9337,9245,1/31/2008
3646,1,9351,9257,1/30/2008
3647,1,9380,9286,1/29/2008
3648,1,9394,9300,1/28/2008
3649,1,9390,9296,1/25/2008
3650,1,9412,9318,1/24/2008
3651,1,9450,9356,1/23/2008
3652,1,9533,9439,1/22/2008
3653,1,9500,9406,1/21/2008
3654,1,9524,9430,1/18/2008
3655,1,9492,9398,1/17/2008
3656,1,9488,9394,1/16/2008
3657,1,9478,9384,1/15/2008
3658,1,9474,9380,1/14/2008
3659,1,9512,9418,1/9/2008
3660,1,9502,9408,1/8/2008
3661,1,9501,9407,1/7/2008
3662,1,9471,9377,1/4/2008
3663,1,9460,9366,1/3/2008
3664,1,9417,9323,1/2/2008
3665,1,9466,9372,12/28/2007
3666,1,9454,9360,12/27/2007
3667,1,9437,9343,12/19/2007
3668,1,9481,9387,12/18/2007
3669,1,9416,9322,12/17/2007
3670,1,9382,9288,12/14/2007
3671,1,9356,9262,12/13/2007
3672,1,9355,9261,12/12/2007
3673,1,9323,9231,12/11/2007
3674,1,9318,9226,12/10/2007
3675,1,9309,9217,12/7/2007
3676,1,9286,9194,12/6/2007
3677,1,9333,9241,12/5/2007
3678,1,9382,9288,12/4/2007
3679,1,9406,9312,12/3/2007
3680,1,9423,9329,11/30/2007
3681,1,9426,9332,11/29/2007
3682,1,9448,9354,11/28/2007
3683,1,9444,9350,11/27/2007
3684,1,9414,9320,11/26/2007
3685,1,9427,9333,11/23/2007
3686,1,9452,9358,11/22/2007
3687,1,9419,9325,11/21/2007
3688,1,9432,9338,11/20/2007
3689,1,9334,9242,11/19/2007
3690,1,9406,9312,11/16/2007
3691,1,9309,9217,11/15/2007
3692,1,9219,9127,11/14/2007
3693,1,9224,9132,11/13/2007
3694,1,9213,9121,11/12/2007
3695,1,9166,9074,11/9/2007
3696,1,9206,9114,11/8/2007
3697,1,9156,9064,11/7/2007
3698,1,9224,9132,11/6/2007
3699,1,9188,9096,11/5/2007
3700,1,9182,9090,11/2/2007
3701,1,9123,9033,11/1/2007
3702,1,9149,9057,10/31/2007
3703,1,9160,9068,10/30/2007
3704,1,9144,9054,10/29/2007
3705,1,9190,9098,10/26/2007
3706,1,9217,9125,10/25/2007
3707,1,9179,9087,10/24/2007
3708,1,9182,9090,10/23/2007
3709,1,9163,9071,10/22/2007
3710,1,9116,9026,10/11/2007
3711,1,9108,9018,10/10/2007
3712,1,9141,9051,10/9/2007
3713,1,9090,9000,10/8/2007
3714,1,9155,9063,10/5/2007
3715,1,9180,9088,10/4/2007
3716,1,9158,9066,10/3/2007
3717,1,9117,9027,10/2/2007
3718,1,9147,9055,10/1/2007
3719,1,9183,9091,9/28/2007
3720,1,9186,9094,9/27/2007
3721,1,9188,9096,9/26/2007
3722,1,9211,9119,9/25/2007
3723,1,9183,9091,9/24/2007
3724,1,9229,9137,9/21/2007
3725,1,9223,9131,9/20/2007
3726,1,9328,9236,9/19/2007
3727,1,9439,9345,9/18/2007
3728,1,9426,9332,9/17/2007
3729,1,9435,9341,9/14/2007
3730,1,9456,9362,9/13/2007
3731,1,9464,9370,9/12/2007
3732,1,9485,9391,9/11/2007
3733,1,9465,9371,9/10/2007
3734,1,9445,9351,9/7/2007
3735,1,9466,9372,9/6/2007
3736,1,9438,9344,9/5/2007
3737,1,9445,9351,9/4/2007
3738,1,9435,9341,9/3/2007
3739,1,9457,9363,8/31/2007
3740,1,9451,9357,8/30/2007
3741,1,9470,9376,8/29/2007
3742,1,9452,9358,8/28/2007
3743,1,9422,9328,8/27/2007
3744,1,9452,9358,8/24/2007
3745,1,9405,9311,8/23/2007
3746,1,9487,9393,8/22/2007
3747,1,9480,9386,8/21/2007
3748,1,9474,9380,8/20/2007
3749,1,9526,9432,8/16/2007
3750,1,9445,9351,8/15/2007
